From_NL,From_UTC,Granularity,Total_Allocation_kWh,Total_Allocation_MWh,Buy_kW,Sell_kW,Buy_MW,Sell_MW,Abs_Traded_Volume_kWh,Abs_Traded_Volume_MWh,Price_Eur,PriceUpperThresholdInEuro,Traded_Eur,Traded_Volume_MWh,Abs_Traded_Eur,Sell_Profit,Buy_Costs,ID_Result_on_EPEX,Nett_Trading_Result,ID_Result_on_Imbalance,ID_Result,Tenant,Imbalance_Short_EurMWh,Imbalance_Long_EurMWh,EPEX_EurkWh,EPEX_EurMWh
01/12/2023 00:00,30/11/2023 23:00,0,45242.362,45.242362,,,,,,,,,,,,,,,,,,0,115.54,79.19,0.10691,106.91
01/12/2023 00:00,30/11/2023 23:00,0,1415.335,1.415335,,,,,,,,,,,,,,,,,,1,115.54,79.19,0.10691,106.91
01/12/2023 00:15,30/11/2023 23:15,0,44778.074,44.778074,,,,,,,,,,,,,,,,,,0,123.29,123.29,0.10691,106.91
01/12/2023 00:15,30/11/2023 23:15,0,1371.83,1.37183,,,,,,,,,,,,,,,,,,1,123.29,123.29,0.10691,106.91
01/12/2023 00:30,30/11/2023 23:30,0,44128.644,44.128644,,,,,,,,,,,,,,,,,,0,94.8,79.27,0.10691,106.91
01/12/2023 00:30,30/11/2023 23:30,0,1354.497,1.354497,,,,,,,,,,,,,,,,,,1,94.8,79.27,0.10691,106.91
01/12/2023 00:45,30/11/2023 23:45,0,43716.549,43.716549,,,,,,,,,,,,,,,,,,0,81.22,81.22,0.10691,106.91
01/12/2023 00:45,30/11/2023 23:45,0,1323.599,1.323599,,,,,,,,,,,,,,,,,,1,81.22,81.22,0.10691,106.91
01/12/2023 01:00,01/12/2023 00:00,0,43498.231,43.498231,,,,,,,,,,,,,,,,,,0,98.28,98.28,0.10263,102.63
01/12/2023 01:00,01/12/2023 00:00,0,1328.719,1.328719,,,,,,,,,,,,,,,,,,1,98.28,98.28,0.10263,102.63
01/12/2023 01:15,01/12/2023 00:15,0,43186.905,43.186905,,,,,,,,,,,,,,,,,,0,99.67,99.67,0.10263,102.63
01/12/2023 01:15,01/12/2023 00:15,0,1303.975,1.303975,,,,,,,,,,,,,,,,,,1,99.67,99.67,0.10263,102.63
01/12/2023 01:30,01/12/2023 00:30,0,42704.061,42.704061,,,,,,,,,,,,,,,,,,0,86.66,86.66,0.10263,102.63
01/12/2023 01:30,01/12/2023 00:30,0,1281.74,1.28174,,,,,,,,,,,,,,,,,,1,86.66,86.66,0.10263,102.63
01/12/2023 01:45,01/12/2023 00:45,0,42504.864,42.504864,,,,,,,,,,,,,,,,,,0,90.28,90.28,0.10263,102.63
01/12/2023 01:45,01/12/2023 00:45,0,1262.768,1.262768,,,,,,,,,,,,,,,,,,1,90.28,90.28,0.10263,102.63
01/12/2023 02:00,01/12/2023 01:00,0,42634.425,42.634425,,,,,,,,,,,,,,,,,,0,110.22,91.66,0.0991,99.1
01/12/2023 02:00,01/12/2023 01:00,0,1325.982,1.325982,,,,,,,,,,,,,,,,,,1,110.22,91.66,0.0991,99.1
01/12/2023 02:15,01/12/2023 01:15,0,42403.551,42.403551,,,,,,,,,,,,,,,,,,0,104.22,104.22,0.0991,99.1
01/12/2023 02:15,01/12/2023 01:15,0,1312.63,1.31263,,,,,,,,,,,,,,,,,,1,104.22,104.22,0.0991,99.1
01/12/2023 02:30,01/12/2023 01:30,0,42068.79,42.06879,,,,,,,,,,,,,,,,,,0,103.01,103.01,0.0991,99.1
01/12/2023 02:30,01/12/2023 01:30,0,1278.45,1.27845,,,,,,,,,,,,,,,,,,1,103.01,103.01,0.0991,99.1
01/12/2023 02:45,01/12/2023 01:45,0,41838.133,41.838133,,,,,,,,,,,,,,,,,,0,100.23,100.23,0.0991,99.1
01/12/2023 02:45,01/12/2023 01:45,0,1259.473,1.259473,,,,,,,,,,,,,,,,,,1,100.23,100.23,0.0991,99.1
01/12/2023 03:00,01/12/2023 02:00,0,42015.003,42.015003,,,,,,,,,,,,,,,,,,0,105.23,105.23,0.09589,95.89
01/12/2023 03:00,01/12/2023 02:00,0,1288.495,1.288495,,,,,,,,,,,,,,,,,,1,105.23,105.23,0.09589,95.89
01/12/2023 03:15,01/12/2023 02:15,0,41840.457,41.840457,,,,,,,,,,,,,,,,,,0,104.22,104.22,0.09589,95.89
01/12/2023 03:15,01/12/2023 02:15,0,1271.968,1.271968,,,,,,,,,,,,,,,,,,1,104.22,104.22,0.09589,95.89
01/12/2023 03:30,01/12/2023 02:30,0,41863.378,41.863378,,,,,,,,,,,,,,,,,,0,100.23,100.23,0.09589,95.89
01/12/2023 03:30,01/12/2023 02:30,0,1242.926,1.242926,,,,,,,,,,,,,,,,,,1,100.23,100.23,0.09589,95.89
01/12/2023 03:45,01/12/2023 02:45,0,41747.474,41.747474,,,,,,,,,,,,,,,,,,0,84.22,84.22,0.09589,95.89
01/12/2023 03:45,01/12/2023 02:45,0,1197.515,1.197515,,,,,,,,,,,,,,,,,,1,84.22,84.22,0.09589,95.89
01/12/2023 04:00,01/12/2023 03:00,0,42147.377,42.147377,,,,,,,,,,,,,,,,,,0,84.22,84.22,0.09607,96.07
01/12/2023 04:00,01/12/2023 03:00,0,1166.169,1.166169,,,,,,,,,,,,,,,,,,1,84.22,84.22,0.09607,96.07
01/12/2023 04:15,01/12/2023 03:15,0,42332.378,42.332378,,,,,,,,,,,,,,,,,,0,90.68,90.68,0.09607,96.07
01/12/2023 04:15,01/12/2023 03:15,0,1136.229,1.136229,,,,,,,,,,,,,,,,,,1,90.68,90.68,0.09607,96.07
01/12/2023 04:30,01/12/2023 03:30,0,42525.519,42.525519,,,,,,,,,,,,,,,,,,0,88.13,88.13,0.09607,96.07
01/12/2023 04:30,01/12/2023 03:30,0,1100.366,1.100366,,,,,,,,,,,,,,,,,,1,88.13,88.13,0.09607,96.07
01/12/2023 04:45,01/12/2023 03:45,0,42769.922,42.769922,,,,,,,,,,,,,,,,,,0,84.22,84.22,0.09607,96.07
01/12/2023 04:45,01/12/2023 03:45,0,1077.081,1.077081,,,,,,,,,,,,,,,,,,1,84.22,84.22,0.09607,96.07
01/12/2023 05:00,01/12/2023 04:00,0,43772.366,43.772366,,,,,,,,,,,,,,,,,,0,80.69,80.69,0.10229,102.29
01/12/2023 05:00,01/12/2023 04:00,0,1032.657,1.032657,,,,,,,,,,,,,,,,,,1,80.69,80.69,0.10229,102.29
01/12/2023 05:15,01/12/2023 04:15,0,44630.42,44.63042,,,,,,,,,,,,,,,,,,0,80.76,80.76,0.10229,102.29
01/12/2023 05:15,01/12/2023 04:15,0,1012.201,1.012201,,,,,,,,,,,,,,,,,,1,80.76,80.76,0.10229,102.29
01/12/2023 05:30,01/12/2023 04:30,0,45867.305,45.867305,,,,,,,,,,,,,,,,,,0,80.69,80.69,0.10229,102.29
01/12/2023 05:30,01/12/2023 04:30,0,1013.632,1.013632,,,,,,,,,,,,,,,,,,1,80.69,80.69,0.10229,102.29
01/12/2023 05:45,01/12/2023 04:45,0,47802.265,47.802265,,,,,,,,,,,,,,,,,,0,80.69,80.69,0.10229,102.29
01/12/2023 05:45,01/12/2023 04:45,0,1008.454,1.008454,,,,,,,,,,,,,,,,,,1,80.69,80.69,0.10229,102.29
01/12/2023 06:00,01/12/2023 05:00,0,50891.769,50.891769,,,,,,,,,,,,,,,,,,0,67.38,67.38,0.12,120
01/12/2023 06:00,01/12/2023 05:00,0,1020.824,1.020824,,,,,,,,,,,,,,,,,,1,67.38,67.38,0.12,120
01/12/2023 06:15,01/12/2023 05:15,0,53586.83,53.58683,,,,,,,,,,,,,,,,,,0,67.83,67.83,0.12,120
01/12/2023 06:15,01/12/2023 05:15,0,1050.805,1.050805,,,,,,,,,,,,,,,,,,1,67.83,67.83,0.12,120
01/12/2023 06:30,01/12/2023 05:30,0,55969.353,55.969353,,,,,,,,,,,,,,,,,,0,88.66,88.66,0.12,120
01/12/2023 06:30,01/12/2023 05:30,0,1085.39,1.08539,,,,,,,,,,,,,,,,,,1,88.66,88.66,0.12,120
01/12/2023 06:45,01/12/2023 05:45,0,58563.3,58.5633,,,,,,,,,,,,,,,,,,0,104.53,104.53,0.12,120
01/12/2023 06:45,01/12/2023 05:45,0,1139.823,1.139823,,,,,,,,,,,,,,,,,,1,104.53,104.53,0.12,120
01/12/2023 07:00,01/12/2023 06:00,0,62555.444,62.555444,,,,,,,,,,,,,,,,,,0,25.69,25.69,0.15207,152.07
01/12/2023 07:00,01/12/2023 06:00,0,1212.326,1.212326,,,,,,,,,,,,,,,,,,1,25.69,25.69,0.15207,152.07
01/12/2023 07:15,01/12/2023 06:15,0,66379.558,66.379558,,,,,,,,,,,,,,,,,,0,98.2,98.2,0.15207,152.07
01/12/2023 07:15,01/12/2023 06:15,0,1305.697,1.305697,,,,,,,,,,,,,,,,,,1,98.2,98.2,0.15207,152.07
01/12/2023 07:30,01/12/2023 06:30,0,70934.056,70.934056,,,,,,,,,,,,,,,,,,0,99.17,99.17,0.15207,152.07
01/12/2023 07:30,01/12/2023 06:30,0,1393.766,1.393766,,,,,,,,,,,,,,,,,,1,99.17,99.17,0.15207,152.07
01/12/2023 07:45,01/12/2023 06:45,0,74989.079,74.989079,,,,,,,,,,,,,,,,,,0,109.98,109.98,0.15207,152.07
01/12/2023 07:45,01/12/2023 06:45,0,1449.906,1.449906,,,,,,,,,,,,,,,,,,1,109.98,109.98,0.15207,152.07
01/12/2023 08:00,01/12/2023 07:00,0,78972.505,78.972505,,,,,,,,,,,,,,,,,,0,101.55,101.55,0.20332,203.32
01/12/2023 08:00,01/12/2023 07:00,0,1460.489,1.460489,,,,,,,,,,,,,,,,,,1,101.55,101.55,0.20332,203.32
01/12/2023 08:15,01/12/2023 07:15,0,81339.207,81.339207,,,,,,,,,,,,,,,,,,0,102.48,102.48,0.20332,203.32
01/12/2023 08:15,01/12/2023 07:15,0,1468.661,1.468661,,,,,,,,,,,,,,,,,,1,102.48,102.48,0.20332,203.32
01/12/2023 08:30,01/12/2023 07:30,0,82899.899,82.899899,,,,,,,,,,,,,,,,,,0,105.1,105.1,0.20332,203.32
01/12/2023 08:30,01/12/2023 07:30,0,1496.907,1.496907,,,,,,,,,,,,,,,,,,1,105.1,105.1,0.20332,203.32
01/12/2023 08:45,01/12/2023 07:45,0,83696.794,83.696794,,,,,,,,,,,,,,,,,,0,117.1,117.1,0.20332,203.32
01/12/2023 08:45,01/12/2023 07:45,0,1504.589,1.504589,,,,,,,,,,,,,,,,,,1,117.1,117.1,0.20332,203.32
01/12/2023 09:00,01/12/2023 08:00,0,83845.303,83.845303,,,,,,,,,,,,,,,,,,0,102.48,102.48,0.22235,222.35
01/12/2023 09:00,01/12/2023 08:00,0,1480.199,1.480199,,,,,,,,,,,,,,,,,,1,102.48,102.48,0.22235,222.35
01/12/2023 09:15,01/12/2023 08:15,0,82389.284,82.389284,,,,,,,,,,,,,,,,,,0,102.49,102.49,0.22235,222.35
01/12/2023 09:15,01/12/2023 08:15,0,1457.518,1.457518,,,,,,,,,,,,,,,,,,1,102.49,102.49,0.22235,222.35
01/12/2023 09:30,01/12/2023 08:30,0,80399.756,80.399756,,,,,,,,,,,,,,,,,,0,102.48,102.48,0.22235,222.35
01/12/2023 09:30,01/12/2023 08:30,0,1430.82,1.43082,,,,,,,,,,,,,,,,,,1,102.48,102.48,0.22235,222.35
01/12/2023 09:45,01/12/2023 08:45,0,78709.979,78.709979,,,,,,,,,,,,,,,,,,0,123.85,123.85,0.22235,222.35
01/12/2023 09:45,01/12/2023 08:45,0,1388.358,1.388358,,,,,,,,,,,,,,,,,,1,123.85,123.85,0.22235,222.35
01/12/2023 10:00,01/12/2023 09:00,0,77056.983,77.056983,,,,,,,,,,,,,,,,,,0,601.46,601.46,0.21499,214.99
01/12/2023 10:00,01/12/2023 09:00,0,1350.881,1.350881,,,,,,,,,,,,,,,,,,1,601.46,601.46,0.21499,214.99
01/12/2023 10:15,01/12/2023 09:15,0,74649.879,74.649879,,,,,,,,,,,,,,,,,,0,174.3,174.3,0.21499,214.99
01/12/2023 10:15,01/12/2023 09:15,0,1293.886,1.293886,,,,,,,,,,,,,,,,,,1,174.3,174.3,0.21499,214.99
01/12/2023 10:30,01/12/2023 09:30,0,72458.902,72.458902,,,,,,,,,,,,,,,,,,0,184.3,184.3,0.21499,214.99
01/12/2023 10:30,01/12/2023 09:30,0,1224.101,1.224101,,,,,,,,,,,,,,,,,,1,184.3,184.3,0.21499,214.99
01/12/2023 10:45,01/12/2023 09:45,0,70167.764,70.167764,,,,,,,,,,,,,,,,,,0,251.84,251.84,0.21499,214.99
01/12/2023 10:45,01/12/2023 09:45,0,1174.411,1.174411,,,,,,,,,,,,,,,,,,1,251.84,251.84,0.21499,214.99
01/12/2023 11:00,01/12/2023 10:00,0,68818.646,68.818646,,,,,,,,,,,,,,,,,,0,601.46,601.46,0.21309,213.09
01/12/2023 11:00,01/12/2023 10:00,0,1122.94,1.12294,,,,,,,,,,,,,,,,,,1,601.46,601.46,0.21309,213.09
01/12/2023 11:15,01/12/2023 10:15,0,66678.541,66.678541,,,,,,,,,,,,,,,,,,0,226.8,226.8,0.21309,213.09
01/12/2023 11:15,01/12/2023 10:15,0,1109.364,1.109364,,,,,,,,,,,,,,,,,,1,226.8,226.8,0.21309,213.09
01/12/2023 11:30,01/12/2023 10:30,0,65329.154,65.329154,,,,,,,,,,,,,,,,,,0,264.69,264.69,0.21309,213.09
01/12/2023 11:30,01/12/2023 10:30,0,1092.9,1.0929,,,,,,,,,,,,,,,,,,1,264.69,264.69,0.21309,213.09
01/12/2023 11:45,01/12/2023 10:45,0,64277.114,64.277114,,,,,,,,,,,,,,,,,,0,157.09,157.09,0.21309,213.09
01/12/2023 11:45,01/12/2023 10:45,0,1060.75,1.06075,,,,,,,,,,,,,,,,,,1,157.09,157.09,0.21309,213.09
01/12/2023 12:00,01/12/2023 11:00,0,61598.353,61.598353,5000,,5,,5000,5,171.9675,171.9675,859.8375,5,859.8375,,859.8375,-3315.5875,-6881.175,-3565.5875,250,0,146.72,146.72,0.19672,196.72
01/12/2023 12:00,01/12/2023 11:00,0,1098.505,1.098505,,,,,,,,,,,,,,,,,,1,146.72,146.72,0.19672,196.72
01/12/2023 12:15,01/12/2023 11:15,0,59591.073,59.591073,5000,,5,,5000,5,171.9675,171.9675,859.8375,5,859.8375,,859.8375,-3315.5875,-6154.775,-2839.1875,-476.4,0,292,292,0.19672,196.72
01/12/2023 12:15,01/12/2023 11:15,0,1087.334,1.087334,,,,,,,,,,,,,,,,,,1,292,292,0.19672,196.72
01/12/2023 12:30,01/12/2023 11:30,0,58698.43,58.69843,5000,,5,,5000,5,171.9675,171.9675,859.8375,5,859.8375,,859.8375,-3315.5875,-6805.525,-3489.9375,174.35,0,161.85,161.85,0.19672,196.72
01/12/2023 12:30,01/12/2023 11:30,0,1087.522,1.087522,,,,,,,,,,,,,,,,,,1,161.85,161.85,0.19672,196.72
01/12/2023 12:45,01/12/2023 11:45,0,58302.021,58.302021,5000,,5,,5000,5,171.9675,171.9675,859.8375,5,859.8375,,859.8375,-3315.5875,-7092.125,-3776.5375,460.95,0,104.53,104.53,0.19672,196.72
01/12/2023 12:45,01/12/2023 11:45,0,1088.485,1.088485,,,,,,,,,,,,,,,,,,1,104.53,104.53,0.19672,196.72
01/12/2023 13:00,01/12/2023 12:00,0,59660.54,59.66054,2500,,2.5,,2500,2.5,185.995,185.995,464.9875,2.5,464.9875,,464.9875,-726.11875,-1577.2375,-851.11875,125,0,124.54,124.54,0.17454,174.54
01/12/2023 13:00,01/12/2023 12:00,0,1098.393,1.098393,,,,,,,,,,,,,,,,,,1,124.54,124.54,0.17454,174.54
01/12/2023 13:15,01/12/2023 12:15,0,60982.307,60.982307,2500,,2.5,,2500,2.5,185.995,185.995,464.9875,2.5,464.9875,,464.9875,-726.11875,-1489.7375,-763.61875,37.5,0,159.54,159.54,0.17454,174.54
01/12/2023 13:15,01/12/2023 12:15,0,1116.295,1.116295,,,,,,,,,,,,,,,,,,1,159.54,159.54,0.17454,174.54
01/12/2023 13:30,01/12/2023 12:30,0,62245.404,62.245404,2500,,2.5,,2500,2.5,185.995,185.995,464.9875,2.5,464.9875,,464.9875,-726.11875,-1582.2375,-856.11875,130,0,122.54,122.54,0.17454,174.54
01/12/2023 13:30,01/12/2023 12:30,0,1125.756,1.125756,,,,,,,,,,,,,,,,,,1,122.54,122.54,0.17454,174.54
01/12/2023 13:45,01/12/2023 12:45,0,63322.957,63.322957,2500,,2.5,,2500,2.5,185.995,185.995,464.9875,2.5,464.9875,,464.9875,-726.11875,-1607.0125,-880.89375,154.775,0,112.63,112.63,0.17454,174.54
01/12/2023 13:45,01/12/2023 12:45,0,1148.871,1.148871,,,,,,,,,,,,,,,,,,1,112.63,112.63,0.17454,174.54
01/12/2023 14:00,01/12/2023 13:00,0,65149.599,65.149599,5000,,5,,5000,5,183.84,183.84,919.2,5,919.2,,919.2,-3725.45,-7600.95,-3875.5,150.05,0,144.1,144.1,0.17411,174.11
01/12/2023 14:00,01/12/2023 13:00,0,1167.685,1.167685,,,,,,,,,,,,,,,,,,1,144.1,144.1,0.17411,174.11
01/12/2023 14:15,01/12/2023 13:15,0,66906.413,66.906413,5000,,5,,5000,5,183.84,183.84,919.2,5,919.2,,919.2,-3725.45,-7700.9,-3975.45,250,0,124.11,124.11,0.17411,174.11
01/12/2023 14:15,01/12/2023 13:15,0,1184.832,1.184832,,,,,,,,,,,,,,,,,,1,124.11,124.11,0.17411,174.11
01/12/2023 14:30,01/12/2023 13:30,0,68564.723,68.564723,5000,,5,,5000,5,183.84,183.84,919.2,5,919.2,,919.2,-3725.45,-7784.9,-4059.45,334,0,107.31,107.31,0.17411,174.11
01/12/2023 14:30,01/12/2023 13:30,0,1240.868,1.240868,,,,,,,,,,,,,,,,,,1,107.31,107.31,0.17411,174.11
01/12/2023 14:45,01/12/2023 13:45,0,70377.351,70.377351,5000,,5,,5000,5,183.84,183.84,919.2,5,919.2,,919.2,-3725.45,-7570.95,-3845.5,120.05,0,150.1,150.1,0.17411,174.11
01/12/2023 14:45,01/12/2023 13:45,0,1290.648,1.290648,,,,,,,,,,,,,,,,,,1,150.1,150.1,0.17411,174.11
01/12/2023 15:00,01/12/2023 14:00,0,72144.164,72.144164,,,,,,,,,,,,,,,,,,0,145.71,145.71,0.1836,183.6
01/12/2023 15:00,01/12/2023 14:00,0,1353.661,1.353661,,,,,,,,,,,,,,,,,,1,145.71,145.71,0.1836,183.6
01/12/2023 15:15,01/12/2023 14:15,0,74910.312,74.910312,,,,,,,,,,,,,,,,,,0,152.1,152.1,0.1836,183.6
01/12/2023 15:15,01/12/2023 14:15,0,1417.405,1.417405,,,,,,,,,,,,,,,,,,1,152.1,152.1,0.1836,183.6
01/12/2023 15:30,01/12/2023 14:30,0,77583.419,77.583419,,,,,,,,,,,,,,,,,,0,133.6,133.6,0.1836,183.6
01/12/2023 15:30,01/12/2023 14:30,0,1476.75,1.47675,,,,,,,,,,,,,,,,,,1,133.6,133.6,0.1836,183.6
01/12/2023 15:45,01/12/2023 14:45,0,79503.643,79.503643,,,,,,,,,,,,,,,,,,0,131.6,131.6,0.1836,183.6
01/12/2023 15:45,01/12/2023 14:45,0,1554.18,1.55418,,,,,,,,,,,,,,,,,,1,131.6,131.6,0.1836,183.6
01/12/2023 16:00,01/12/2023 15:00,0,80890.54,80.89054,,,,,,,,,,,,,,,,,,0,102.49,102.49,0.2,200
01/12/2023 16:00,01/12/2023 15:00,0,1617.121,1.617121,,,,,,,,,,,,,,,,,,1,102.49,102.49,0.2,200
01/12/2023 16:15,01/12/2023 15:15,0,81554.289,81.554289,,,,,,,,,,,,,,,,,,0,100.01,100.01,0.2,200
01/12/2023 16:15,01/12/2023 15:15,0,1688.827,1.688827,,,,,,,,,,,,,,,,,,1,100.01,100.01,0.2,200
01/12/2023 16:30,01/12/2023 15:30,0,81119.273,81.119273,,,,,,,,,,,,,,,,,,0,92.72,92.72,0.2,200
01/12/2023 16:30,01/12/2023 15:30,0,1748.973,1.748973,,,,,,,,,,,,,,,,,,1,92.72,92.72,0.2,200
01/12/2023 16:45,01/12/2023 15:45,0,80897.431,80.897431,,,,,,,,,,,,,,,,,,0,100.01,100.01,0.2,200
01/12/2023 16:45,01/12/2023 15:45,0,1850.613,1.850613,,,,,,,,,,,,,,,,,,1,100.01,100.01,0.2,200
01/12/2023 17:00,01/12/2023 16:00,0,79489.383,79.489383,,,,,,,,,,,,,,,,,,0,100.67,100.67,0.22977,229.77
01/12/2023 17:00,01/12/2023 16:00,0,1913.331,1.913331,,,,,,,,,,,,,,,,,,1,100.67,100.67,0.22977,229.77
01/12/2023 17:15,01/12/2023 16:15,0,77985.719,77.985719,,,,,,,,,,,,,,,,,,0,84.53,84.53,0.22977,229.77
01/12/2023 17:15,01/12/2023 16:15,0,2015.137,2.015137,,,,,,,,,,,,,,,,,,1,84.53,84.53,0.22977,229.77
01/12/2023 17:30,01/12/2023 16:30,0,76611.986,76.611986,,,,,,,,,,,,,,,,,,0,86.31,86.31,0.22977,229.77
01/12/2023 17:30,01/12/2023 16:30,0,2061.207,2.061207,,,,,,,,,,,,,,,,,,1,86.31,86.31,0.22977,229.77
01/12/2023 17:45,01/12/2023 16:45,0,75144.004,75.144004,,,,,,,,,,,,,,,,,,0,95.98,95.98,0.22977,229.77
01/12/2023 17:45,01/12/2023 16:45,0,2139.217,2.139217,,,,,,,,,,,,,,,,,,1,95.98,95.98,0.22977,229.77
01/12/2023 18:00,01/12/2023 17:00,0,72962.77,72.96277,,,,,,,,,,,,,,,,,,0,109.43,109.43,0.1991,199.1
01/12/2023 18:00,01/12/2023 17:00,0,2129.011,2.129011,,,,,,,,,,,,,,,,,,1,109.43,109.43,0.1991,199.1
01/12/2023 18:15,01/12/2023 17:15,0,71205.095,71.205095,,,,,,,,,,,,,,,,,,0,134.43,134.43,0.1991,199.1
01/12/2023 18:15,01/12/2023 17:15,0,2114.363,2.114363,,,,,,,,,,,,,,,,,,1,134.43,134.43,0.1991,199.1
01/12/2023 18:30,01/12/2023 17:30,0,70207.53,70.20753,,,,,,,,,,,,,,,,,,0,54,54,0.1991,199.1
01/12/2023 18:30,01/12/2023 17:30,0,2098.085,2.098085,,,,,,,,,,,,,,,,,,1,54,54,0.1991,199.1
01/12/2023 18:45,01/12/2023 17:45,0,69458.248,69.458248,,,,,,,,,,,,,,,,,,0,95.26,95.26,0.1991,199.1
01/12/2023 18:45,01/12/2023 17:45,0,2050.009,2.050009,,,,,,,,,,,,,,,,,,1,95.26,95.26,0.1991,199.1
01/12/2023 19:00,01/12/2023 18:00,0,68410.711,68.410711,,,,,,,,,,,,,,,,,,0,98.86,79.27,0.16849,168.49
01/12/2023 19:00,01/12/2023 18:00,0,2027.386,2.027386,,,,,,,,,,,,,,,,,,1,98.86,79.27,0.16849,168.49
01/12/2023 19:15,01/12/2023 18:15,0,67517.001,67.517001,,,,,,,,,,,,,,,,,,0,98.86,98.86,0.16849,168.49
01/12/2023 19:15,01/12/2023 18:15,0,1989.594,1.989594,,,,,,,,,,,,,,,,,,1,98.86,98.86,0.16849,168.49
01/12/2023 19:30,01/12/2023 18:30,0,66568.204,66.568204,,,,,,,,,,,,,,,,,,0,109.6,109.6,0.16849,168.49
01/12/2023 19:30,01/12/2023 18:30,0,1957.113,1.957113,,,,,,,,,,,,,,,,,,1,109.6,109.6,0.16849,168.49
01/12/2023 19:45,01/12/2023 18:45,0,65684.991,65.684991,,,,,,,,,,,,,,,,,,0,180.28,180.28,0.16849,168.49
01/12/2023 19:45,01/12/2023 18:45,0,1947.697,1.947697,,,,,,,,,,,,,,,,,,1,180.28,180.28,0.16849,168.49
01/12/2023 20:00,01/12/2023 19:00,0,64450.951,64.450951,,,,,,,,,,,,,,,,,,0,96.62,96.62,0.14233,142.33
01/12/2023 20:00,01/12/2023 19:00,0,1924.298,1.924298,,,,,,,,,,,,,,,,,,1,96.62,96.62,0.14233,142.33
01/12/2023 20:15,01/12/2023 19:15,0,63129.53,63.12953,,,,,,,,,,,,,,,,,,0,96.62,96.62,0.14233,142.33
01/12/2023 20:15,01/12/2023 19:15,0,1898.221,1.898221,,,,,,,,,,,,,,,,,,1,96.62,96.62,0.14233,142.33
01/12/2023 20:30,01/12/2023 19:30,0,61900.858,61.900858,,,,,,,,,,,,,,,,,,0,100.58,100.58,0.14233,142.33
01/12/2023 20:30,01/12/2023 19:30,0,1874.221,1.874221,,,,,,,,,,,,,,,,,,1,100.58,100.58,0.14233,142.33
01/12/2023 20:45,01/12/2023 19:45,0,60560.196,60.560196,,,,,,,,,,,,,,,,,,0,100.67,100.67,0.14233,142.33
01/12/2023 20:45,01/12/2023 19:45,0,1836.943,1.836943,,,,,,,,,,,,,,,,,,1,100.67,100.67,0.14233,142.33
01/12/2023 21:00,01/12/2023 20:00,0,59088.773,59.088773,,,,,,,,,,,,,,,,,,0,84.95,84.95,0.12511,125.11
01/12/2023 21:00,01/12/2023 20:00,0,1815.553,1.815553,,,,,,,,,,,,,,,,,,1,84.95,84.95,0.12511,125.11
01/12/2023 21:15,01/12/2023 20:15,0,57630.092,57.630092,,,,,,,,,,,,,,,,,,0,79.27,79.27,0.12511,125.11
01/12/2023 21:15,01/12/2023 20:15,0,1787.058,1.787058,,,,,,,,,,,,,,,,,,1,79.27,79.27,0.12511,125.11
01/12/2023 21:30,01/12/2023 20:30,0,56291.029,56.291029,,,,,,,,,,,,,,,,,,0,86.53,86.53,0.12511,125.11
01/12/2023 21:30,01/12/2023 20:30,0,1760.802,1.760802,,,,,,,,,,,,,,,,,,1,86.53,86.53,0.12511,125.11
01/12/2023 21:45,01/12/2023 20:45,0,55072.355,55.072355,,,,,,,,,,,,,,,,,,0,86.53,86.53,0.12511,125.11
01/12/2023 21:45,01/12/2023 20:45,0,1731.531,1.731531,,,,,,,,,,,,,,,,,,1,86.53,86.53,0.12511,125.11
01/12/2023 22:00,01/12/2023 21:00,0,53503.451,53.503451,,,,,,,,,,,,,,,,,,0,93.98,93.98,0.11831,118.31
01/12/2023 22:00,01/12/2023 21:00,0,1693.474,1.693474,,,,,,,,,,,,,,,,,,1,93.98,93.98,0.11831,118.31
01/12/2023 22:15,01/12/2023 21:15,0,52460.046,52.460046,,,,,,,,,,,,,,,,,,0,79.27,79.27,0.11831,118.31
01/12/2023 22:15,01/12/2023 21:15,0,1659.035,1.659035,,,,,,,,,,,,,,,,,,1,79.27,79.27,0.11831,118.31
01/12/2023 22:30,01/12/2023 21:30,0,51182.24,51.18224,,,,,,,,,,,,,,,,,,0,100.43,100.43,0.11831,118.31
01/12/2023 22:30,01/12/2023 21:30,0,1604.913,1.604913,,,,,,,,,,,,,,,,,,1,100.43,100.43,0.11831,118.31
01/12/2023 22:45,01/12/2023 21:45,0,50332.077,50.332077,,,,,,,,,,,,,,,,,,0,95.71,95.71,0.11831,118.31
01/12/2023 22:45,01/12/2023 21:45,0,1585.159,1.585159,,,,,,,,,,,,,,,,,,1,95.71,95.71,0.11831,118.31
01/12/2023 23:00,01/12/2023 22:00,0,49612.805,49.612805,,,,,,,,,,,,,,,,,,0,229.59,229.59,0.10812,108.12
01/12/2023 23:00,01/12/2023 22:00,0,1574.853,1.574853,,,,,,,,,,,,,,,,,,1,229.59,229.59,0.10812,108.12
01/12/2023 23:15,01/12/2023 22:15,0,48548.809,48.548809,,,,,,,,,,,,,,,,,,0,128.08,128.08,0.10812,108.12
01/12/2023 23:15,01/12/2023 22:15,0,1553.308,1.553308,,,,,,,,,,,,,,,,,,1,128.08,128.08,0.10812,108.12
01/12/2023 23:30,01/12/2023 22:30,0,47623.553,47.623553,,,,,,,,,,,,,,,,,,0,102.95,102.95,0.10812,108.12
